0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.576492240106639,8.348849454634594,1.1434329199620876,3.0703798433802936,4.3220739267260875,-3.267977292592974,-2.317148032159882,1.2383903718000742,-3.9883546133194114,3.0444797051328547,-6.668381072183719,5.159456788418057,4.763154226043761,7.0458573610545105,-6.239576741097025,10.862729524251371,-7.075524468198383,10.78414864355884,-1.768947170528234,-5.285931533093693,11.475242145839562,4.880493276190895,-4.106705778393926,-2.8296924223400755,-0.35436344601170244,-0.5963349037601917,-3.7251052705924286,3.8764572941316606,3.3472427940324874,5.583666219968588
6.231578570651698,-6.909647801808771,3.659708674299059,11.929136898738188,2.2406365659213643,-7.014308122618818,9.877057259645039,6.800088612497345,-11.338565130070418,3.43487934732763,9.43519901834631,-4.07633580990124,-10.586726909014534,-4.968137999408102,6.051969563891669,3.72681288587901,11.309272320178131,1.7015589984124433,-1.1321190650224553,-6.361526384235007,-8.834610318534597,-3.8646109946231593,-0.9158174761355129,1.5476449828111605,9.99226644611467,-7.036442563587695,-1.5538976485803984,-11.692398767179947,-9.84790073408664,-3.3343654891778463
-11.560656774196424,0.5986429817354266,-7.455336031051253,8.015222762369469,12.625938328611873,7.787503866343187,-13.31629410851927,6.740579137456997,-3.006134431602532,4.402858825455711,-4.0130151341435,-7.7464007087244795,8.449349883454133,-5.893050670020077,-4.995310042914003,-6.331310164322321,-2.9177327326446774,-7.2396669972401355,-11.903515353174686,3.678068770973156,-1.9860788052795435,-7.330461974762708,4.734442635144216,3.402070105310474,-11.806391206062171,7.998889391313297,-0.6141605175448082,1.728439385547616,-2.360111129986878,-2.5905374417739626
-6.550290156808015,5.927671391903788,-5.294627681360864,-7.605037506624993,2.6959704910659132,1.3899145310260161,2.6612671707680846,-0.2804577246613502,0.8439964991074462,-5.626815971468625,13.878584899007798,-5.439653601496808,-1.849049082537329,6.1605582891998765,-2.725215524166743,-1.245129071101731,7.346160562050074,13.692040803446732,4.8471043871566994,10.664408303166855,3.687293020436523,7.53655229672407,-8.848124320712635,-9.997194555901775,1.1617431800101583,5.950914307248063,3.15152960608241,2.749748656299781,-4.003805335340904,8.976111593244017
-9.009463485672795,-3.651560385896049,-5.060981449204996,8.266544319992747,9.569234185092894,7.83777862409816,-11.76595045557979,5.92593501173492,-1.7024351718581006,-2.7449894618869273,2.20702003708731,0.7316004349355554,13.652162230965292,-6.796703946131687,-3.5688726744028836,-4.844426647904881,-1.2223742390719332,-8.360110584910855,-8.52923888198113,6.9165955413685145,0.2510409430721979,-10.80228734767775,4.808273637346338,5.338010295610972,-2.9251717837723676,12.724998208507682,-0.5389653133885908,5.198209274086766,0.6749428372341921,-8.440566676293543
-5.34602464243148,7.701368484077005,5.229586650547102,4.938433194668898,-5.730639250033486,-7.114579899625713,0.18853835294577914,9.86456815051849,0.9178998422272633,-6.951951949888632,-4.615021455819809,-9.017505274453024,-6.693692978454002,-1.8645344590426545,2.61276981636162,-4.8301185658384505,0.6455439874309125,7.228532190325467,-8.093571642487536,7.541369187737228,3.479347881260413,-0.5703875602716821,-3.288335575499615,6.402750062348962,-4.265842792818235,-4.15543551542483,-7.85903814508646,3.48939708635745,-6.9728759274164265,1.575876036847085
5.4650967161373885,5.398326877324584,-2.212732067403583,10.009191443858136,0.8388391107283029,-3.4122154020287363,-1.2956037079915952,10.091307810037403,-1.7530512080636211,6.454768325197282,-5.09066149869522,12.741860405573535,2.535245623651134,3.8004825108895925,-9.807897902613346,7.860632122045306,-4.175842582859518,9.51896018331087,1.4359265069918985,-5.33859275524454,8.29386722325254,0.6231099723972058,-1.1328569161956903,-3.1595517287533874,-2.1688228381551777,-3.229527205598648,-6.016303347277195,2.3519032184821658,4.6646802426522385,8.004225358966819
-5.755551451950847,6.672731369081884,-6.622495358781366,-8.780868577573628,3.395935721011566,2.3480878276687935,8.080124920740325,-1.2847294613974967,0.6164385661228566,-2.352620072701635,11.94144591626612,-4.182138393729452,-8.48291117079864,4.9114930719914796,-3.2346913022921404,-1.9040288738427589,2.6967930310228456,7.736765485501856,-3.674616992739826,8.720061203183345,5.22869439263312,10.48708078798558,-5.6767121884864,-6.817208964587883,7.6929781096699985,8.398540928887348,0.0025978862565922967,4.433030624463889,-3.4390087951009143,6.4229642611309075
-6.580106359330671,2.2893880924834247,-10.332385099586658,13.594411246945604,8.10436520186555,4.753515375875554,-6.9271081500892695,7.695778391239044,-1.294807416259542,-2.0034260611724264,6.7843661961429085,-3.117940701424728,10.275264817402716,3.825701870907846,-8.74612480820654,-8.1978086540134,-4.886677955586442,-14.962377340682654,-8.03455679774378,3.1180230247061402,-7.160029328824076,-11.653797571181107,3.0221386626530498,6.007934514749148,-4.170101635054968,7.732742571965936,-1.6543165940656537,2.3283645751533992,5.956484127179877,-10.178974889748211
-13.495349359057553,9.855222474582034,-3.8720559935335768,-10.991474474804129,3.615795389653079,8.376889984746578,4.1395040018345375,0.09896733615965214,-0.5631622334985789,-0.9839055025821501,7.81737875347184,-6.498004236989477,-10.826208657788507,5.293304076655583,-2.3949158651199203,0.4058143665412919,1.5656177271845735,8.35809980310173,2.0972798282501373,-0.27296839120930105,9.690108655464892,6.971314153765581,-6.389496984051906,-6.3134831064795,3.7541723301247867,8.195556875213674,2.203152712235228,0.8753949504276188,-7.730142692175333,8.13877536278411
-3.3507774186015826,8.382825144979297,-2.0693519846500017,-9.142445918479432,-3.265157136253377,3.8116787193628783,0.13646101009759404,-1.591080591527346,-0.9308432468127896,-12.697646048072222,8.14107120917278,-3.837900678277603,-7.671329658075136,-1.4982600166725035,-3.2276165512169097,-5.072068336290389,4.366698107663091,8.128636484858069,4.437626689784393,5.305633100353505,0.8878299849312477,7.846212903798478,-4.025690270071656,-0.7935801166295597,7.046502035645052,11.618729397361347,11.385157869106118,7.830183592613993,-1.2995034108947976,7.1583375030011
-3.6170377923585857,8.552062821419193,-5.370145982351478,-8.54008753137224,2.5152367450423156,5.045564144942471,-0.0997963760820837,1.8404763758735658,1.5813268653518615,-0.9266607976390153,12.046948652020285,-4.237807487285707,-4.802565427968271,9.807701856739413,-6.382760386436225,-1.899475191255719,3.265312197299231,9.072093359526438,6.204573047757937,6.091213643645801,9.018495211264922,2.7661304210547115,-3.816649723397894,-4.2339555620880285,7.421832640425377,9.783658725954913,5.416528569327838,9.557754414017875,-3.5391196484784384,-1.3078393483430695
